490.0833	236
489.6633	237
489.2436	238
488.8243	239
488.4054	240
487.9868	241
487.5685	242
487.1507	243
486.7331	244
486.316	245
485.8992	246
485.4827	247
485.0666	248
484.6509	249
484.2355	250
483.8205	251
483.4058	252
482.9915	253
482.5776	254
482.164	255
481.7507	256
481.3378	257
480.9253	258
480.5131	259
480.1013	260
479.6898	261
479.2787	262
478.8679	263
478.4575	264
478.0474	265
477.6377	266
477.2283	267
476.8193	268
476.4106	269
476.0023	270
475.5944	271
475.1868	272
474.7795	273
474.3726	274
473.966	275
473.5598	276
473.1539	277
472.7484	278
472.3432	279
471.9384	280
471.5339	281
471.1298	282
470.726	283
470.3225	284
469.9194	285
469.5167	286
469.1143	287
468.7122	288
468.3105	289
467.9091	290
467.5081	291
467.1074	292
466.7071	293
466.3071	294
465.9074	295
465.5081	296
465.1091	297
464.7105	298
464.3122	299
463.9143	300
463.5167	301
463.1194	302
462.7225	303
462.3259	304
461.9296	305
461.5337	306
461.1382	307
460.743	308
460.3481	309
459.9535	310
459.5593	311
459.1654	312
458.7719	313
458.3787	314
457.9858	315
457.5933	316
457.2011	317
456.8093	318
456.4178	319
456.0266	320
455.6357	321
455.2452	322
454.8551	323
454.4652	324
454.0757	325
453.6865	326
453.2977	327
452.9092	328
452.521	329
452.1332	330
451.7457	331
451.3585	332
450.9717	333
450.5851	334
450.199	335
449.8131	336
449.4276	337
449.0424	338
448.6575	339
448.273	340
447.8888	341
447.5049	342
447.1214	343
446.7382	344
446.3553	345
445.9728	346
445.5905	347
445.2086	348
444.827	349
444.4458	350
444.0649	351
443.6843	352
443.304	353
442.9241	354
442.5445	355
442.1652	356
441.7862	357
441.4076	358
441.0293	359
440.6513	360
440.2736	361
439.8963	362
439.5192	363
439.1425	364
438.7662	365
438.3901	366
438.0144	367
437.639	368
437.2639	369
436.8891	370
436.5147	371
436.1406	372
435.7668	373
435.3933	374
435.0201	375
434.6473	376
434.2748	377
433.9026	378
433.5307	379
433.1591	380
432.7879	381
432.4169	382
432.0463	383
431.676	384
431.3061	385
430.9364	386
430.5671	387
430.198	388
429.8293	389
429.4609	390
429.0929	391
428.7251	392
428.3577	393
427.9905	394
427.6237	395
427.2572	396
426.891	397
426.5252	398
426.1596	399
425.7943	400
425.4294	401
425.0648	402
424.7005	403
424.3365	404
423.9728	405
423.6094	406
423.2464	407
422.8836	408
422.5212	409
422.1591	410
421.7972	411
421.4357	412
421.0745	413
420.7136	414
420.3531	415
419.9928	416
419.6328	417
419.2732	418
418.9138	419
418.5548	420
418.1961	421
417.8376	422
417.4795	423
417.1217	424
416.7642	425
416.407	426
416.0501	427
415.6936	428
415.3373	429
414.9813	430
414.6256	431
414.2703	432
413.9152	433
413.5605	434
413.206	435
412.8519	436
412.498	437
412.1445	438
411.7913	439
411.4383	440
411.0857	441
410.7334	442
410.3814	443
410.0296	444
409.6782	445
409.3271	446
408.9763	447
408.6257	448
408.2755	449
407.9256	450
407.576	451
407.2267	452
406.8777	453
406.5289	454
406.1805	455
405.8324	456
405.4846	457
405.137	458
404.7898	459
404.4429	460
404.0962	461
403.7499	462
403.4039	463
403.0581	464
402.7127	465
402.3675	466
402.0227	467
401.6781	468
401.3338	469
400.9899	470
400.6462	471
400.3028	472
399.9597	473
399.6169	474
399.2744	475
398.9322	476
398.5903	477
398.2487	478
397.9074	479
397.5663	480
397.2256	481
396.8852	482
396.545	483
396.2051	484
395.8656	485
395.5263	486
395.1873	487
394.8486	488
394.5102	489
394.1721	490
393.8342	491
393.4967	492
393.1594	493
392.8225	494
392.4858	495
392.1494	496
391.8133	497
391.4775	498
391.142	499
390.8067	500
390.4718	501
390.1371	502
389.8028	503
389.4687	504
389.1349	505
388.8014	506
388.4681	507
388.1352	508
387.8025	509
387.4702	510
387.1381	511
386.8063	512
386.4748	513
386.1435	514
385.8126	515
385.4819	516
385.1515	517
384.8214	518
384.4916	519
384.1621	520
383.8328	521
383.5038	522
383.1752	523
382.8468	524
382.5186	525
382.1908	526
381.8632	527
381.5359	528
381.2089	529
380.8822	530
380.5558	531
380.2296	532
379.9037	533
379.5781	534
379.2528	535
378.9278	536
378.603	537
378.2785	538
377.9543	539
377.6304	540
377.3067	541
376.9833	542
376.6602	543
376.3374	544
376.0149	545
375.6926	546
375.3706	547
375.0489	548
374.7275	549
374.4063	550
374.0854	551
373.7648	552
373.4444	553
373.1244	554
372.8046	555
372.4851	556
372.1658	557
371.8468	558
371.5281	559
371.2097	560
370.8916	561
370.5737	562
370.2561	563
369.9388	564
369.6217	565
369.3049	566
368.9884	567
368.6721	568
368.3562	569
368.0405	570
367.725	571
367.4099	572
367.095	573
366.7803	574
366.466	575
366.1519	576
365.8381	577
365.5245	578
365.2113	579
364.8982	580
364.5855	581
364.273	582
363.9608	583
363.6489	584
363.3372	585
363.0258	586
362.7147	587
362.4038	588
362.0932	589
361.7829	590
361.4728	591
361.163	592
360.8534	593
360.5442	594
360.2352	595
359.9264	596
359.6179	597
359.3097	598
359.0018	599
358.6941	600
358.3867	601
358.0795	602
357.7726	603
357.466	604
357.1596	605
356.8535	606
356.5476	607
356.2421	608
355.9367	609
355.6317	610
355.3269	611
355.0223	612
354.7181	613
354.414	614
354.1103	615
353.8068	616
353.5035	617
353.2006	618
352.8979	619
352.5954	620
352.2932	621
351.9913	622
351.6896	623
351.3882	624
351.087	625
350.7861	626
350.4854	627
350.1851	628
349.8849	629
349.5851	630
349.2854	631
348.9861	632
348.687	633
348.3881	634
348.0895	635
347.7912	636
347.4931	637
347.1953	638
346.8977	639
346.6004	640
346.3034	641
346.0065	642
345.71	643
345.4137	644
345.1177	645
344.8219	646
344.5263	647
344.2311	648
343.936	649
343.6413	650
343.3467	651
343.0525	652
342.7584	653
342.4647	654
342.1712	655
341.8779	656
341.5849	657
341.2921	658
340.9996	659
340.7074	660
340.4153	661
340.1236	662
339.8321	663
339.5408	664
339.2498	665
338.9591	666
338.6685	667
338.3783	668
338.0883	669
337.7985	670
337.509	671
337.2197	672
336.9307	673
336.6419	674
336.3534	675
336.0651	676
335.7771	677
335.4893	678
335.2018	679
334.9145	680
334.6274	681
334.3406	682
334.0541	683
333.7678	684
333.4817	685
333.1959	686
332.9103	687
332.625	688
332.3399	689
332.0551	690
331.7705	691
331.4862	692
331.2021	693
330.9182	694
330.6346	695
330.3512	696
330.0681	697
329.7852	698
329.5025	699
329.2201	700
328.938	701
328.656	702
328.3744	703
328.0929	704
327.8117	705
327.5308	706
327.25	707
326.9696	708
326.6893	709
326.4093	710
326.1296	711
325.8501	712
325.5708	713
325.2918	714
325.013	715
324.7344	716
324.4561	717
324.178	718
323.9002	719
323.6226	720
323.3452	721
323.0681	722
322.7912	723
322.5145	724
322.2381	725
321.9619	726
321.686	727
321.4103	728
321.1348	729
320.8596	730
320.5846	731
320.3098	732
320.0353	733
319.761	734
319.487	735
319.2131	736
318.9395	737
318.6662	738
318.3931	739
318.1202	740
317.8475	741
317.5751	742
317.3029	743
317.031	744
316.7593	745
316.4878	746
316.2165	747
315.9455	748
315.6747	749
315.4042	750
315.1339	751
314.8638	752
314.5939	753
314.3243	754
314.0549	755
313.7857	756
313.5168	757
313.2481	758
312.9796	759
312.7114	760
312.4434	761
312.1756	762
311.908	763
311.6407	764
311.3736	765
311.1067	766
310.8401	767
310.5737	768
310.3075	769
310.0415	770
309.7758	771
309.5103	772
309.245	773
308.98	774
308.7152	775
308.4506	776
308.1862	777
307.9221	778
307.6582	779
307.3945	780
307.131	781
306.8678	782
306.6048	783
306.342	784
306.0795	785
305.8171	786
305.555	787
305.2932	788
305.0315	789
304.7701	790
304.5089	791
304.2479	792
303.9871	793
303.7266	794
303.4663	795
303.2062	796
302.9463	797
302.6867	798
302.4272	799
302.168	800
301.9091	801
301.6503	802
301.3918	803
301.1335	804
300.8754	805
300.6175	806
300.3599	807
300.1024	808
299.8452	809
299.5882	810
299.3315	811
299.0749	812
298.8186	813
298.5625	814
298.3066	815
298.0509	816
297.7955	817
297.5402	818
297.2852	819
297.0304	820
296.7759	821
296.5215	822
296.2674	823
296.0135	824
295.7597	825
295.5063	826
295.253	827
294.9999	828
294.7471	829
294.4945	830
294.2421	831
293.9899	832
293.7379	833
293.4862	834
293.2346	835
292.9833	836
292.7322	837
292.4813	838
292.2307	839
291.9802	840
291.7299	841
291.4799	842
291.2301	843
290.9805	844
290.7311	845
290.4819	846
290.233	847
289.9842	848
289.7357	849
289.4874	850
289.2393	851
288.9914	852
288.7437	853
288.4962	854
288.2489	855
288.0019	856
287.7551	857
287.5084	858
287.262	859
287.0158	860
286.7698	861
286.524	862
286.2785	863
286.0331	864
285.788	865
285.543	866
285.2983	867
285.0538	868
284.8095	869
284.5654	870
284.3215	871
284.0778	872
283.8343	873
283.5911	874
283.348	875
283.1052	876
282.8625	877
282.6201	878
282.3779	879
282.1358	880
281.894	881
281.6524	882
281.411	883
281.1698	884
280.9289	885
280.6881	886
280.4475	887
280.2072	888
279.967	889
279.7271	890
279.4873	891
279.2478	892
279.0084	893
278.7693	894
278.5304	895
278.2917	896
278.0532	897
277.8148	898
277.5767	899
277.3388	900
277.1011	901
276.8636	902
276.6264	903
276.3893	904
276.1524	905
275.9157	906
275.6792	907
275.443	908
275.2069	909
274.971	910
274.7353	911
274.4999	912
274.2646	913
274.0295	914
273.7947	915
273.56	916
273.3256	917
273.0913	918
272.8573	919
272.6234	920
272.3897	921
272.1563	922
271.923	923
271.69	924
271.4571	925
271.2245	926
270.992	927
270.7597	928
270.5277	929
270.2958	930
270.0642	931
269.8327	932
269.6014	933
269.3704	934
269.1395	935
268.9088	936
268.6784	937
268.4481	938
268.218	939
267.9881	940
267.7584	941
267.529	942
267.2997	943
267.0706	944
266.8417	945
266.613	946
266.3845	947
266.1562	948
265.928	949
265.7001	950
265.4724	951
265.2449	952
265.0176	953
264.7904	954
264.5635	955
264.3367	956
264.1102	957
263.8838	958
263.6576	959
263.4317	960
263.2059	961
262.9803	962
262.7549	963
262.5297	964
262.3047	965
262.0799	966
261.8553	967
261.6309	968
261.4066	969
261.1826	970
260.9587	971
260.7351	972
260.5116	973
260.2883	974
260.0652	975
259.8423	976
259.6196	977
259.3971	978
259.1748	979
258.9527	980
258.7307	981
258.509	982
258.2874	983
258.0661	984
257.8449	985
257.6239	986
257.4031	987
257.1825	988
256.9621	989
256.7418	990
256.5218	991
256.3019	992
256.0823	993
255.8628	994
255.6435	995
255.4244	996
255.2055	997
254.9867	998
254.7682	999
254.5499	1000
254.3317	1001
254.1137	1002
253.8959	1003
253.6783	1004
253.4609	1005
253.2437	1006
253.0266	1007
252.8098	1008
252.5931	1009
252.3766	1010
252.1603	1011
251.9442	1012
251.7282	1013
251.5125	1014
251.2969	1015
251.0815	1016
250.8664	1017
250.6513	1018
250.4365	1019
250.2219	1020
250.0074	1021
249.7932	1022
249.5791	1023
249.3652	1024
249.1514	1025
248.9379	1026
248.7245	1027
248.5114	1028
248.2984	1029
248.0856	1030
247.8729	1031
247.6605	1032
247.4482	1033
247.2362	1034
247.0243	1035
246.8125	1036
246.601	1037
246.3897	1038
246.1785	1039
245.9675	1040
245.7567	1041
245.5461	1042
245.3356	1043
245.1253	1044
244.9152	1045
244.7053	1046
244.4956	1047
244.2861	1048
244.0767	1049
243.8675	1050
243.6585	1051
243.4497	1052
243.241	1053
243.0325	1054
242.8242	1055
242.6161	1056
242.4082	1057
242.2004	1058
241.9928	1059
241.7854	1060
241.5782	1061
241.3712	1062
241.1643	1063
240.9576	1064
240.7511	1065
240.5447	1066
240.3386	1067
240.1326	1068
239.9268	1069
239.7212	1070
239.5157	1071
239.3104	1072
239.1053	1073
238.9004	1074
238.6956	1075
238.4911	1076
238.2867	1077
238.0824	1078
237.8784	1079
237.6745	1080
237.4708	1081
237.2673	1082
237.0639	1083
236.8607	1084
236.6577	1085
236.4549	1086
236.2522	1087
236.0498	1088
235.8474	1089
235.6453	1090
235.4433	1091
235.2416	1092
235.0399	1093
234.8385	1094
234.6372	1095
234.4361	1096
234.2352	1097
234.0344	1098
233.8339	1099
233.6334	1100
233.4332	1101
233.2331	1102
233.0332	1103
232.8335	1104
232.634	1105
232.4346	1106
232.2354	1107
232.0363	1108
231.8375	1109
231.6388	1110
231.4402	1111
231.2419	1112
231.0437	1113
230.8457	1114
230.6478	1115
230.4501	1116
230.2526	1117
230.0553	1118
229.8581	1119
229.6611	1120
229.4643	1121
229.2676	1122
229.0711	1123
228.8748	1124
228.6786	1125
228.4826	1126
228.2868	1127
228.0911	1128
227.8957	1129
227.7003	1130
227.5052	1131
227.3102	1132
227.1154	1133
226.9207	1134
226.7262	1135
226.5319	1136
226.3378	1137
226.1438	1138
225.95	1139
225.7563	1140
225.5628	1141
225.3695	1142
225.1763	1143
224.9833	1144
224.7905	1145
224.5979	1146
224.4054	1147
224.213	1148
224.0209	1149
223.8289	1150
223.637	1151
223.4454	1152
223.2538	1153
223.0625	1154
222.8713	1155
222.6803	1156
222.4895	1157
222.2988	1158
222.1082	1159
221.9179	1160
221.7277	1161
221.5377	1162
221.3478	1163
221.1581	1164
220.9685	1165
220.7791	1166
220.5899	1167
220.4009	1168
220.212	1169
220.0232	1170
219.8346	1171
219.6462	1172
219.458	1173
219.2699	1174
219.082	1175
218.8942	1176
218.7066	1177
218.5191	1178
218.3319	1179
218.1447	1180
217.9578	1181
217.771	1182
217.5843	1183
217.3978	1184
217.2115	1185
217.0254	1186
216.8393	1187
216.6535	1188
216.4678	1189
216.2823	1190
216.0969	1191
215.9117	1192
215.7267	1193
215.5418	1194
215.357	1195
215.1725	1196
214.988	1197
214.8038	1198
214.6197	1199
214.4357	1200
214.252	1201
214.0683	1202
213.8849	1203
213.7015	1204
213.5184	1205
213.3354	1206
213.1525	1207
212.9699	1208
212.7873	1209
212.605	1210
212.4227	1211
212.2407	1212
212.0588	1213
211.877	1214
211.6954	1215
211.514	1216
211.3327	1217
211.1516	1218
210.9706	1219
210.7898	1220
210.6091	1221
210.4286	1222
210.2483	1223
210.0681	1224
209.888	1225
209.7082	1226
209.5284	1227
209.3488	1228
209.1694	1229
208.9902	1230
208.811	1231
208.6321	1232
208.4533	1233
208.2746	1234
208.0961	1235
207.9177	1236
207.7395	1237
207.5615	1238
207.3836	1239
207.2059	1240
207.0283	1241
206.8508	1242
206.6735	1243
206.4964	1244
206.3194	1245
206.1426	1246
205.9659	1247
205.7894	1248
205.613	1249
205.4368	1250
205.2607	1251
205.0848	1252
204.909	1253
204.7334	1254
204.5579	1255
204.3826	1256
204.2075	1257
204.0324	1258
203.8576	1259
203.6829	1260
203.5083	1261
203.3339	1262
203.1596	1263
202.9855	1264
202.8115	1265
202.6377	1266
202.464	1267
202.2905	1268
202.1171	1269
201.9439	1270
201.7708	1271
201.5979	1272
201.4251	1273
201.2524	1274
201.08	1275
200.9076	1276
200.7354	1277
200.5634	1278
200.3915	1279
200.2197	1280
200.0481	1281
199.8767	1282
199.7054	1283
199.5342	1284
199.3632	1285
199.1923	1286
199.0216	1287
198.851	1288
198.6806	1289
198.5103	1290
198.3402	1291
198.1702	1292
198.0004	1293
197.8307	1294
197.6611	1295
197.4917	1296
197.3224	1297
197.1533	1298
196.9843	1299
196.8155	1300
196.6468	1301
196.4783	1302
196.3099	1303
196.1416	1304
195.9735	1305
195.8056	1306
195.6378	1307
195.4701	1308
195.3026	1309
195.1352	1310
194.9679	1311
194.8008	1312
194.6339	1313
194.4671	1314
194.3004	1315
194.1339	1316
193.9675	1317
193.8012	1318
193.6351	1319
193.4692	1320
193.3034	1321
193.1377	1322
192.9721	1323
192.8068	1324
192.6415	1325
192.4764	1326
192.3114	1327
192.1466	1328
191.9819	1329
191.8174	1330
191.653	1331
191.4887	1332
191.3246	1333
191.1606	1334
190.9968	1335
190.8331	1336
190.6695	1337
190.5061	1338
190.3429	1339
190.1797	1340
190.0167	1341
189.8539	1342
189.6911	1343
189.5286	1344
189.3661	1345
189.2038	1346
189.0417	1347
188.8796	1348
188.7178	1349
188.556	1350
188.3944	1351
188.233	1352
188.0716	1353
187.9104	1354
187.7494	1355
187.5885	1356
187.4277	1357
187.2671	1358
187.1066	1359
186.9462	1360
186.786	1361
186.6259	1362
186.4659	1363
186.3061	1364
186.1464	1365
185.9869	1366
185.8275	1367
185.6682	1368
185.5091	1369
185.3501	1370
185.1913	1371
185.0325	1372
184.8739	1373
184.7155	1374
184.5572	1375
184.399	1376
184.241	1377
184.0831	1378
183.9253	1379
183.7676	1380
183.6101	1381
183.4528	1382
183.2956	1383
183.1385	1384
182.9815	1385
182.8247	1386
182.668	1387
182.5114	1388
182.355	1389
182.1987	1390
182.0425	1391
181.8865	1392
181.7306	1393
181.5749	1394
181.4193	1395
181.2638	1396
181.1084	1397
180.9532	1398
180.7981	1399
180.6431	1400
180.4883	1401
180.3336	1402
180.1791	1403
180.0247	1404
179.8704	1405
179.7162	1406
179.5622	1407
179.4083	1408
179.2545	1409
179.1009	1410
178.9474	1411
178.794	1412
178.6408	1413
178.4877	1414
178.3347	1415
178.1818	1416
178.0291	1417
177.8765	1418
177.7241	1419
177.5718	1420
177.4196	1421
177.2675	1422
177.1156	1423
176.9638	1424
176.8121	1425
176.6606	1426
176.5092	1427
176.3579	1428
176.2067	1429
176.0557	1430
175.9048	1431
175.7541	1432
175.6034	1433
175.4529	1434
175.3026	1435
175.1523	1436
175.0022	1437
174.8522	1438
174.7023	1439
174.5526	1440
174.403	1441
174.2535	1442
174.1042	1443
173.955	1444
173.8059	1445
173.6569	1446
173.5081	1447
173.3594	1448
173.2108	1449
173.0623	1450
172.914	1451
172.7658	1452
172.6177	1453
172.4698	1454
172.322	1455
172.1743	1456
172.0267	1457
171.8793	1458
171.732	1459
171.5848	1460
171.4377	1461
171.2908	1462
171.144	1463
170.9973	1464
170.8508	1465
170.7043	1466
170.558	1467
170.4118	1468
170.2658	1469
170.1199	1470
169.9741	1471
169.8284	1472
169.6828	1473
169.5374	1474
169.3921	1475
169.2469	1476
169.1018	1477
168.9569	1478
168.8121	1479
168.6674	1480
168.5229	1481
168.3784	1482
168.2341	1483
168.0899	1484
167.9459	1485
167.8019	1486
167.6581	1487
167.5144	1488
167.3708	1489
167.2274	1490
167.0841	1491
166.9409	1492
166.7978	1493
166.6548	1494
166.512	1495
166.3693	1496
166.2267	1497
166.0842	1498
165.9419	1499
165.7997	1500
165.6576	1501
165.5156	1502
165.3737	1503
165.232	1504
165.0904	1505
164.9489	1506
164.8075	1507
164.6663	1508
164.5251	1509
164.3841	1510
164.2432	1511
164.1025	1512
163.9618	1513
163.8213	1514
163.6809	1515
163.5406	1516
163.4004	1517
163.2604	1518
163.1205	1519
162.9807	1520
162.841	1521
162.7014	1522
162.562	1523
162.4226	1524
162.2834	1525
162.1443	1526
162.0054	1527
161.8665	1528
161.7278	1529
161.5892	1530
161.4507	1531
161.3123	1532
161.1741	1533
161.0359	1534
160.8979	1535
160.76	1536
160.6222	1537
160.4846	1538
160.347	1539
160.2096	1540
160.0723	1541
159.9351	1542
159.798	1543
159.6611	1544
159.5242	1545
159.3875	1546
159.2509	1547
159.1144	1548
158.978	1549
158.8418	1550
158.7056	1551
158.5696	1552
158.4337	1553
158.2979	1554
158.1623	1555
158.0267	1556
157.8913	1557
157.7559	1558
157.6207	1559
157.4856	1560
157.3507	1561
157.2158	1562
157.0811	1563
156.9464	1564
156.8119	1565
156.6775	1566
156.5432	1567
156.4091	1568
156.275	1569
156.1411	1570
156.0073	1571
155.8735	1572
155.7399	1573
155.6065	1574
155.4731	1575
155.3399	1576
155.2067	1577
155.0737	1578
154.9408	1579
154.808	1580
154.6753	1581
154.5427	1582
154.4103	1583
154.278	1584
154.1457	1585
154.0136	1586
153.8816	1587
153.7497	1588
153.618	1589
153.4863	1590
153.3547	1591
153.2233	1592
153.092	1593
152.9608	1594
152.8297	1595
152.6987	1596
152.5678	1597
152.4371	1598
152.3064	1599
152.1759	1600
152.0455	1601
151.9151	1602
151.7849	1603
151.6548	1604
151.5249	1605
151.395	1606
151.2652	1607
151.1356	1608
151.0061	1609
150.8766	1610
150.7473	1611
150.6181	1612
150.489	1613
150.3601	1614
150.2312	1615
150.1024	1616
149.9738	1617
149.8453	1618
149.7168	1619
149.5885	1620
149.4603	1621
149.3322	1622
149.2042	1623
149.0763	1624
148.9486	1625
148.8209	1626
148.6934	1627
148.5659	1628
148.4386	1629
148.3114	1630
148.1843	1631
148.0573	1632
147.9304	1633
147.8036	1634
147.6769	1635
147.5503	1636
147.4239	1637
147.2975	1638
147.1713	1639
147.0451	1640
146.9191	1641
146.7932	1642
146.6674	1643
146.5417	1644
146.4161	1645
146.2906	1646
146.1652	1647
146.0399	1648
145.9148	1649
145.7897	1650
145.6648	1651
145.5399	1652
145.4152	1653
145.2906	1654
145.166	1655
145.0416	1656
144.9173	1657
144.7931	1658
144.669	1659
144.545	1660
144.4211	1661
144.2973	1662
144.1737	1663
144.0501	1664
143.9266	1665
143.8033	1666
143.68	1667
143.5569	1668
143.4339	1669
143.3109	1670
143.1881	1671
143.0654	1672
142.9428	1673
142.8203	1674
142.6978	1675
142.5755	1676
142.4534	1677
142.3313	1678
142.2093	1679
142.0874	1680
141.9656	1681
141.8439	1682
141.7224	1683
141.6009	1684
141.4795	1685
141.3583	1686
141.2371	1687
141.1161	1688
140.9951	1689
140.8743	1690
140.7536	1691
140.6329	1692
140.5124	1693
140.392	1694
140.2716	1695
140.1514	1696
140.0313	1697
139.9113	1698
139.7914	1699
139.6716	1700
139.5518	1701
139.4322	1702
139.3127	1703
139.1933	1704
139.074	1705
138.9548	1706
138.8358	1707
138.7168	1708
138.5979	1709
138.4791	1710
138.3604	1711
138.2418	1712
138.1233	1713
138.005	1714
137.8867	1715
137.7685	1716
137.6504	1717
137.5324	1718
137.4146	1719
137.2968	1720
137.1791	1721
137.0616	1722
136.9441	1723
136.8267	1724
136.7094	1725
136.5923	1726
136.4752	1727
136.3582	1728
136.2414	1729
136.1246	1730
136.0079	1731
135.8914	1732
135.7749	1733
135.6585	1734
135.5423	1735
135.4261	1736
135.31	1737
135.1941	1738
135.0782	1739
134.9624	1740
134.8467	1741
134.7312	1742
134.6157	1743
134.5003	1744
134.385	1745
134.2699	1746
134.1548	1747
134.0398	1748
133.9249	1749
133.8101	1750
133.6955	1751
133.5809	1752
133.4664	1753
133.352	1754
133.2377	1755
133.1235	1756
133.0094	1757
132.8954	1758
132.7815	1759
132.6677	1760
132.554	1761
132.4404	1762
132.3269	1763
132.2135	1764
132.1002	1765
131.987	1766
131.8738	1767
131.7608	1768
131.6479	1769
131.535	1770
131.4223	1771
131.3097	1772
131.1971	1773
131.0847	1774
130.9723	1775
130.8601	1776
130.7479	1777
130.6359	1778
130.5239	1779
130.412	1780
130.3003	1781
130.1886	1782
130.077	1783
129.9655	1784
129.8541	1785
129.7428	1786
129.6316	1787
129.5205	1788
129.4095	1789
129.2986	1790
129.1878	1791
129.0771	1792
128.9665	1793
128.8559	1794
128.7455	1795
128.6351	1796
128.5249	1797
128.4147	1798
128.3047	1799
128.1947	1800
128.0848	1801
127.9751	1802
127.8654	1803
127.7558	1804
127.6463	1805
127.5369	1806
127.4276	1807
127.3184	1808
127.2093	1809
127.1002	1810
126.9913	1811
126.8825	1812
126.7737	1813
126.6651	1814
126.5565	1815
126.448	1816
126.3397	1817
126.2314	1818
126.1232	1819
126.0151	1820
125.9071	1821
125.7992	1822
125.6914	1823
125.5836	1824
125.476	1825
125.3685	1826
125.261	1827
125.1537	1828
125.0464	1829
124.9392	1830
124.8321	1831
124.7251	1832
124.6182	1833
124.5114	1834
124.4047	1835
124.2981	1836
124.1916	1837
124.0851	1838
123.9788	1839
123.8725	1840
123.7664	1841
123.6603	1842
123.5543	1843
123.4484	1844
123.3426	1845
123.2369	1846
123.1313	1847
123.0257	1848
122.9203	1849
122.8149	1850
122.7097	1851
122.6045	1852
122.4994	1853
122.3944	1854
122.2895	1855
122.1847	1856
122.08	1857
121.9754	1858
121.8708	1859
121.7664	1860
121.662	1861
121.5578	1862
121.4536	1863
121.3495	1864
121.2455	1865
121.1416	1866
121.0377	1867
120.934	1868
120.8303	1869
120.7268	1870
120.6233	1871
120.5199	1872
120.4166	1873
120.3134	1874
120.2103	1875
120.1073	1876
120.0044	1877
119.9015	1878
119.7987	1879
119.6961	1880
119.5935	1881
119.491	1882
119.3886	1883
119.2862	1884
119.184	1885
119.0819	1886
118.9798	1887
118.8778	1888
118.7759	1889
118.6741	1890
118.5724	1891
118.4708	1892
118.3693	1893
118.2678	1894
118.1664	1895
