0.9840000000000002	0.3795181	0.36949645
0.9840000000000002	0.3795181	0.36949645
0.9619999999999997	0.43253008	0.36066198000000005
0.9280000000000002	0.45421683999999996	0.35674974000000004
0.867	0.43493974	0.36057234
0.85	0.43012047999999997	0.36052208
0.8459999999999999	0.4481927499999999	0.35670042
0.8379999999999999	0.45060237999999997	0.35928076
0.843	0.46385540000000003	0.35544243999999997
0.8320000000000001	0.45301203	0.35675694
0.826	0.43493974999999996	0.35296828
0.8160000000000001	0.41445783999999997	0.34793862
0.804	0.41445783	0.34409214999999993
0.788	0.40120483	0.3440583
0.7799999999999999	0.41566264999999997	0.33893806
0.773	0.42650602000000004	0.33887982
0.768	0.40481929999999994	0.34528264000000003
0.764	0.40361446999999995	0.35420006000000004
0.748	0.39518072	0.35548266000000006
0.73	0.39397592	0.3517186
0.725	0.40120481999999996	0.35295939
0.7139999999999999	0.40000001	0.3528921300000001
0.713	0.40240964999999995	0.3656975800000001
0.7150000000000001	0.41807229	0.36182704
0.7010000000000001	0.42771084000000004	0.36555759
0.6980000000000002	0.40602409999999994	0.36430015
0.694	0.4168674500000001	0.36946982
0.68	0.40481928000000006	0.3643415099999999
0.67	0.41445782	0.36310814
0.6579999999999999	0.40843372	0.36192462999999997
0.6569999999999999	0.39638556	0.35418141999999997
0.6579999999999999	0.37590363	0.34896145000000006
0.657	0.3746988	0.35277568000000004
0.654	0.35662652	0.34763029999999995
0.646	0.3614458	0.35792957000000003
0.644	0.36626507999999997	0.36688875000000004
0.645	0.36265062	0.36188369000000004
0.64	0.37228917	0.35927706000000004
0.6359999999999999	0.37831326	0.35672175000000006
0.6360000000000001	0.37590362999999993	0.35541500000000004
0.635	0.35783134000000005	0.35276741000000006
0.6250000000000001	0.35301205999999996	0.35404967
0.628	0.35662652	0.35019451
0.624	0.33975905	0.3515015899999999
0.618	0.32771085	0.35152682999999996
0.617	0.32048193	0.34902934
0.624	0.3313253	0.34136884999999995
0.6220000000000001	0.33975904	0.33882055
0.618	0.34578314000000004	0.33508088999999996
0.609	0.34578314000000004	0.33253353999999996
0.594	0.34578314000000004	0.34138570999999995
0.593	0.35180723999999997	0.34270021999999994
0.583	0.34457832	0.34651360000000003
0.583	0.34698796	0.34784530999999996
0.583	0.35421687999999996	0.34536329000000004
0.585	0.34698796	0.34667811000000004
0.579	0.35542169	0.35053329
0.583	0.35903615	0.35184798
0.5789999999999998	0.36867470999999996	0.34420533
0.575	0.36746988999999997	0.34539701999999994
0.5820000000000001	0.36385542000000004	0.34153376
0.582	0.36265062000000003	0.34280775999999996
0.584	0.35542169999999995	0.34155892
0.579	0.36024098000000004	0.34795369000000004
0.579	0.36265062000000003	0.34919438
0.5790000000000001	0.36987952	0.35044376
0.577	0.36265061	0.35165974
0.576	0.36626506999999997	0.3503117
0.567	0.36987952	0.35539929000000003
0.5609999999999999	0.36626506000000003	0.34906222
0.562	0.36265060000000005	0.35421631000000003
0.558	0.36385543	0.35169338000000006
0.55	0.36144579	0.36190927000000006
0.5539999999999999	0.35783134000000005	0.35047738
0.554	0.35662652	0.34534026
0.553	0.35903616	0.34918653
0.5549999999999999	0.36385544	0.35048555
0.5559999999999999	0.36265062000000003	0.34925408999999996
0.548	0.3614458	0.34800558000000004
0.553	0.36144579	0.35182679999999994
0.5569999999999999	0.36746989	0.35564855
0.5479999999999999	0.37108434999999995	0.35048694
0.5469999999999999	0.36867470999999996	0.35186009
0.536	0.36987952999999996	0.34801383
0.536	0.35783134	0.35060265999999995
0.532	0.35903616000000005	0.35570594
0.531	0.35783134000000005	0.3621085599999999
0.532	0.35662652	0.36336599999999997
0.532	0.35421688000000007	0.36081821999999997
0.53	0.3481927799999999	0.35570561
0.526	0.34457832	0.35954381
0.5250000000000001	0.34578313	0.35822898999999997
