i) 	0.98	0.98	0.98	0.98	0.1308411214953271
v) 	0.2875	0.4516129032258064	0.4528301886792453	0.4605263157894737	0.0384615384615384
iv) 	0.2432432432432432	0.2941176470588235	0.3401360544217687	0.2962962962962963	0.0373831775700934
iii) 	0.2959641255605381	0.3495145631067961	0.423963133640553	0.3529411764705882	0.0387096774193548
ii) 	0.3734939759036144	0.4216867469879518	0.6626506024096386	0.6506024096385542	0.074074074074074
i) 	0.98	1.0	1.0	1.0	0.1481481481481481
v) 	0.3478260869565217	0.379746835443038	0.4375	0.4430379746835443	0.0761904761904762
iv) 	0.3125	0.3586206896551724	0.5063291139240507	0.4551724137931034	
iii) 	0.3612334801762114	0.3661971830985915	0.4343891402714932	0.3636363636363636	0.0516129032258064
ii) 	0.3734939759036144	0.4698795180722891	0.5783132530120482	0.5542168674698795	0.037037037037037
i) 	0.98	0.99	0.99	0.99	0.1308411214953271
v) 	0.345679012345679	0.4025157232704403	0.4528301886792453	0.4203821656050955	0.0761904761904762
iv) 	0.358974358974359	0.3884892086330935	0.5098039215686274	0.3941605839416058	
iii) 	0.3835616438356164	0.4055299539170507	0.4587155963302752	0.4672897196261682	0.0769230769230769
ii) 	0.3614457831325301	0.3975903614457831	0.5662650602409639	0.5542168674698795	0.055045871559633
i) 	0.98	1.0	0.99	0.98	0.1481481481481481
v) 	0.3680981595092024	0.4331210191082802	0.45	0.4358974358974359	
iv) 	0.3333333333333333	0.3741007194244604	0.546583850931677	0.4525547445255474	0.0566037735849056
iii) 	0.3524229074889868	0.3679245283018867	0.4383561643835616	0.3696682464454976	0.0387096774193548
ii) 	0.3855421686746988	0.4216867469879518	0.5783132530120482	0.5783132530120482	0.0747663551401869
i) 	0.98	0.99	0.98	0.97	0.1651376146788991
v) 	0.3703703703703703	0.4203821656050955	0.490566037735849	0.4258064516129032	0.0576923076923076
iv) 	0.2893081761006289	0.4195804195804196	0.5157232704402516	0.4225352112676056	0.0925925925925925
iii) 	0.3408071748878923	0.3773584905660377	0.4220183486238532	0.3904761904761905	0.0636942675159235
ii) 	0.3734939759036144	0.3855421686746988	0.6144578313253012	0.6024096385542169	0.0555555555555555
i) 	1.0	0.99	0.98	0.99	0.1481481481481481
v) 	0.3312883435582822	0.4129032258064516	0.4875	0.4545454545454545	0.0747663551401869
iv) 	0.3105590062111801	0.4275862068965517	0.5031446540880503	0.4444444444444444	0.036697247706422
iii) 	0.2959641255605381	0.3348837209302325	0.4351851851851852	0.4150943396226415	0.0512820512820512
ii) 	0.3734939759036144	0.3975903614457831	0.5301204819277109	0.5542168674698795	0.091743119266055
i) 	0.97	0.95	0.97	0.96	0.1481481481481481
v) 	0.2962962962962963	0.4150943396226415	0.4810126582278481	0.4487179487179487	0.0560747663551401
iv) 	0.3190184049079754	0.4475524475524475	0.4968944099378882	0.4615384615384615	
iii) 	0.3228699551569506	0.3222748815165877	0.3470319634703196	0.3076923076923077	0.0384615384615384
ii) 	0.3855421686746988	0.3975903614457831	0.5783132530120482	0.5903614457831325	0.0925925925925925
i) 	0.97	0.96	0.95	0.96	0.1481481481481481
v) 	0.345679012345679	0.4150943396226415	0.440251572327044	0.4556962025316455	0.0747663551401869
iv) 	0.3647798742138364	0.4413793103448276	0.5098039215686274	0.4551724137931034	0.0377358490566037
iii) 	0.3438914027149321	0.3444976076555024	0.45662100456621	0.4114832535885167	0.0512820512820512
ii) 	0.3734939759036144	0.3975903614457831	0.5903614457831325	0.5783132530120482	0.0555555555555555
i) 	1.0	0.99	0.99	0.99	0.1481481481481481
v) 	0.3536585365853658	0.4878048780487805	0.4625	0.445859872611465	0.1121495327102803
iv) 	0.440251572327044	0.4475524475524475	0.5732484076433121	0.4895104895104895	0.1308411214953271
iii) 	0.3644444444444444	0.4128440366972477	0.4423963133640553	0.4225352112676056	0.0769230769230769
ii) 	0.3734939759036144	0.4096385542168674	0.5903614457831325	0.6024096385542169	0.0566037735849056
i) 	0.97	0.96	0.98	0.98	0.1651376146788991
v) 	0.3780487804878049	0.5121951219512195	0.4720496894409938	0.5093167701863354	0.1121495327102803
iv) 	0.4024390243902439	0.4583333333333333	0.5308641975308642	0.4305555555555556	
iii) 	0.3555555555555555	0.3349282296650718	0.4932735426008968	0.4038461538461538	0.0384615384615384
ii) 	0.3614457831325301	0.3975903614457831	0.5783132530120482	0.5783132530120482	0.0560747663551401
i) 	0.98	1.0	1.0	1.0	0.1651376146788991
v) 	0.2439024390243902	0.430379746835443	0.45	0.4358974358974359	0.0747663551401869
iv) 	0.3647798742138364	0.3333333333333333	0.4331210191082802	0.391304347826087	0.0925925925925925
iii) 	0.3076923076923077	0.3192488262910798	0.3761467889908257	0.3317535545023696	0.0759493670886076
ii) 	0.3734939759036144	0.4096385542168674	0.5301204819277109	0.5662650602409639	0.0747663551401869
i) 	0.97	0.97	0.97	0.96	0.1818181818181818
v) 	0.3680981595092024	0.484472049689441	0.5063291139240507	0.4936708860759494	0.0769230769230769
iv) 	0.3975155279503105	0.4571428571428571	0.5534591194968553	0.4428571428571428	0.0380952380952381
iii) 	0.2959641255605381	0.3004694835680751	0.3761467889908257	0.277511961722488	0.0512820512820512
ii) 	0.3734939759036144	0.4096385542168674	0.6385542168674698	0.6144578313253012	0.0555555555555555
i) 	0.97	0.97	0.98	0.98	0.1308411214953271
v) 	0.4268292682926829	0.4625	0.5031446540880503	0.4743589743589743	0.0747663551401869
iv) 	0.4177215189873418	0.4714285714285714	0.5095541401273885	0.4285714285714285	0.0576923076923076
iii) 	0.3438914027149321	0.3271028037383177	0.3906976744186046	0.3886255924170616	0.0512820512820512
ii) 	0.3614457831325301	0.4216867469879518	0.5662650602409639	0.5662650602409639	0.0373831775700934
i) 	0.96	0.97	0.96	0.97	0.1481481481481481
v) 	0.2658227848101265	0.379746835443038	0.4076433121019108	0.4331210191082802	0.1121495327102803
iv) 	0.3205128205128205	0.3823529411764705	0.4615384615384615	0.4117647058823529	0.0555555555555555
iii) 	0.2882882882882883	0.3098591549295774	0.3963133640552995	0.3317535545023696	0.050314465408805
ii) 	0.3855421686746988	0.4457831325301205	0.6506024096385542	0.6385542168674698	0.0934579439252336
i) 	0.99	0.99	0.97	0.98	0.1481481481481481
v) 	0.2981366459627329	0.3647798742138364	0.430379746835443	0.4203821656050955	0.0952380952380952
iv) 	0.4276729559748428	0.4583333333333333	0.5569620253164557	0.4861111111111111	0.1481481481481481
iii) 	0.3497757847533632	0.3611111111111111	0.3778801843317972	0.3791469194312796	0.0254777070063694
ii) 	0.3734939759036144	0.4337349397590361	0.5662650602409639	0.5542168674698795	0.0373831775700934
i) 	0.99	1.0	1.0	1.0	0.1481481481481481
v) 	0.3292682926829268	0.4785276073619632	0.4567901234567901	0.45	
iv) 	0.3734939759036144	0.4266666666666667	0.4878048780487805	0.4459459459459459	0.0761904761904762
iii) 	0.3181818181818182	0.3778801843317972	0.4292237442922374	0.3720930232558139	0.0512820512820512
ii) 	0.3855421686746988	0.4216867469879518	0.5783132530120482	0.5662650602409639	0.037037037037037
i) 	0.99	0.98	0.98	0.98	0.1308411214953271
v) 	0.2608695652173913	0.3461538461538461	0.4331210191082802	0.3896103896103896	
iv) 	0.4	0.4285714285714285	0.5384615384615384	0.4571428571428571	0.0377358490566037
iii) 	0.4177777777777778	0.3696682464454976	0.4186046511627907	0.4038461538461538	0.0759493670886076
ii) 	0.3734939759036144	0.4311377245508982	0.5903614457831325	0.5783132530120482	0.055045871559633
i) 	0.98	1.0	1.0	1.0	0.1481481481481481
v) 	0.3703703703703703	0.4276729559748428	0.4472049689440994	0.4331210191082802	0.0377358490566037
iv) 	0.3846153846153846	0.4722222222222222	0.4903225806451612	0.4444444444444444	
iii) 	0.2831050228310502	0.324074074074074	0.3470319634703196	0.3474178403755869	0.0759493670886076
ii) 	0.3734939759036144	0.4216867469879518	0.5903614457831325	0.5783132530120482	0.0934579439252336
i) 	0.99	0.98	0.99	1.0	0.1121495327102803
v) 	0.3209876543209876	0.4596273291925465	0.4556962025316455	0.5063291139240507	0.0943396226415094
iv) 	0.3780487804878049	0.5165562913907285	0.5644171779141104	0.5405405405405406	0.1296296296296296
iii) 	0.3716814159292035	0.3963133640552995	0.423963133640553	0.3943661971830985	0.0389610389610389
ii) 	0.3734939759036144	0.4096385542168674	0.6385542168674698	0.6265060240963856	0.0943396226415094
i) 	0.99	1.0	0.99	1.0	0.1651376146788991
v) 	0.3012048192771084	0.4276729559748428	0.4907975460122699	0.4810126582278481	0.0555555555555555
iv) 	0.4125	0.3503649635036496	0.4556962025316455	0.364963503649635	0.037037037037037
iii) 	0.3911111111111111	0.3886255924170616	0.45662100456621	0.4019138755980861	0.0387096774193548
ii) 	0.3734939759036144	0.4457831325301205	0.5783132530120482	0.5662650602409639	0.091743119266055
i) 	0.99	0.98	1.0	1.0	0.1481481481481481
v) 	0.3414634146341463	0.4050632911392405	0.4567901234567901	0.4076433121019108	0.0384615384615384
iv) 	0.3229813664596273	0.4316546762589928	0.4968152866242038	0.4492753623188406	0.0377358490566037
iii) 	0.3423423423423423	0.4018691588785046	0.45662100456621	0.3773584905660377	0.0754716981132075
ii) 	0.3614457831325301	0.3855421686746988	0.4819277108433735	0.4819277108433735	0.0373831775700934
i) 	0.98	0.98	0.98	0.97	0.1481481481481481
v) 	0.3875	0.430379746835443	0.4936708860759494	0.4615384615384615	0.0380952380952381
iv) 	0.3614457831325301	0.4335664335664335	0.4968944099378882	0.380281690140845	
iii) 	0.24	0.3162790697674418	0.3813953488372093	0.3490566037735849	0.0516129032258064
ii) 	0.3734939759036144	0.4216867469879518	0.6626506024096386	0.6385542168674698	0.0747663551401869
i) 	0.98	1.0	1.0	1.0	0.1651376146788991
v) 	0.3086419753086419	0.3947368421052631	0.5157232704402516	0.4635761589403973	0.0747663551401869
iv) 	0.425	0.4571428571428571	0.5316455696202531	0.4057971014492754	0.0377358490566037
iii) 	0.3853211009174312	0.3864734299516908	0.4372093023255814	0.3671497584541063	0.0636942675159235
ii) 	0.3614457831325301	0.4216867469879518	0.6144578313253012	0.6385542168674698	0.0560747663551401
i) 	0.99	0.99	0.97	0.98	0.1481481481481481
v) 	0.4146341463414634	0.4585987261146497	0.5283018867924528	0.5290322580645161	
iv) 	0.3478260869565217	0.3211678832116788	0.4875	0.3795620437956204	
iii) 	0.3022222222222222	0.3601895734597156	0.3853211009174312	0.3253588516746411	0.050632911392405
ii) 	0.3734939759036144	0.3975903614457831	0.4939759036144578	0.5301204819277109	0.0373831775700934
i) 	0.98	0.99	0.97	0.99	0.1481481481481481
v) 	0.375	0.4313725490196078	0.4585987261146497	0.4210526315789473	0.0560747663551401
iv) 	0.382716049382716	0.4055944055944055	0.4331210191082802	0.4195804195804196	
iii) 	0.3982300884955752	0.3551401869158878	0.4220183486238532	0.3653846153846153	0.0636942675159235
ii) 	0.3855421686746988	0.3975903614457831	0.5783132530120482	0.5542168674698795	0.0747663551401869
i) 	0.98	0.97	1.0	1.0	0.1481481481481481
v) 	0.3435582822085889	0.5061728395061729	0.5063291139240507	0.4871794871794871	0.0571428571428571
iv) 	0.3354037267080745	0.3285714285714285	0.4654088050314465	0.4316546762589928	
iii) 	0.3660714285714285	0.3333333333333333	0.4253393665158371	0.3809523809523809	0.0759493670886076
ii) 	0.3734939759036144	0.4096385542168674	0.6024096385542169	0.6265060240963856	0.0934579439252336
i) 	0.99	0.97	0.97	0.98	0.0943396226415094
v) 	0.3190184049079754	0.425	0.45	0.4258064516129032	
iv) 	0.3680981595092024	0.4353741496598639	0.490566037735849	0.4794520547945205	0.0560747663551401
iii) 	0.3185840707964602	0.3133640552995391	0.4107142857142857	0.3594470046082949	
ii) 	0.3614457831325301	0.4216867469879518	0.6024096385542169	0.6144578313253012	0.0560747663551401
i) 	0.97	0.98	0.98	0.98	0.1481481481481481
v) 	0.3	0.4810126582278481	0.5031446540880503	0.5222929936305732	
iv) 	0.3522012578616352	0.391304347826087	0.4556962025316455	0.391304347826087	0.0373831775700934
iii) 	0.334841628959276	0.3778801843317972	0.3744292237442922	0.3661971830985915	0.0516129032258064
ii) 	0.3614457831325301	0.4457831325301205	0.5783132530120482	0.5662650602409639	0.0747663551401869
i) 	0.98	0.98	0.98	0.99	0.1481481481481481
v) 	0.3393939393939394	0.430379746835443	0.4720496894409938	0.4203821656050955	0.0380952380952381
iv) 	0.2987012987012987	0.352112676056338	0.457516339869281	0.4507042253521127	0.0377358490566037
iii) 	0.3628318584070796	0.3926940639269406	0.4	0.3906976744186046	0.0379746835443038
ii) 	0.3614457831325301	0.3975903614457831	0.5903614457831325	0.5903614457831325	0.074074074074074
i) 	0.99	0.96	0.95	0.94	0.1481481481481481
v) 	0.3414634146341463	0.4050632911392405	0.4472049689440994	0.4358974358974359	0.0560747663551401
iv) 	0.3703703703703703	0.4172661870503597	0.475	0.3623188405797101	0.0934579439252336
iii) 	0.334841628959276	0.3024390243902439	0.4036697247706422	0.3235294117647059	0.050632911392405
ii) 	0.3734939759036144	0.4216867469879518	0.5783132530120482	0.5903614457831325	0.0925925925925925
i) 	0.98	0.97	0.99	0.98	0.1308411214953271
v) 	0.2839506172839506	0.3670886075949367	0.422360248447205	0.3974358974358974	0.0576923076923076
iv) 	0.3144654088050314	0.3472222222222222	0.4810126582278481	0.4305555555555556	
iii) 	0.3181818181818182	0.4093023255813953	0.4259259259259259	0.3962264150943396	0.0384615384615384
ii) 	0.3493975903614458	0.3855421686746988	0.6144578313253012	0.6385542168674698	0.0373831775700934
i) 	0.97	0.97	0.96	0.97	0.1651376146788991
v) 	0.3333333333333333	0.4810126582278481	0.5534591194968553	0.5222929936305732	0.0754716981132075
iv) 	0.3975903614457831	0.4370860927152318	0.4347826086956521	0.3835616438356164	0.0747663551401869
iii) 	0.4622222222222222	0.3981481481481481	0.4608294930875576	0.4497607655502392	0.0387096774193548
ii) 	0.3734939759036144	0.3975903614457831	0.5542168674698795	0.5783132530120482	0.037037037037037
i) 	0.99	1.0	1.0	1.0	0.1651376146788991
v) 	0.2981366459627329	0.4150943396226415	0.4625	0.4331210191082802	0.0384615384615384
iv) 	0.484472049689441	0.3611111111111111	0.4779874213836478	0.4305555555555556	0.0380952380952381
iii) 	0.3466666666666667	0.3255813953488372	0.3287671232876712	0.3018867924528302	0.0384615384615384
ii) 	0.3614457831325301	0.4096385542168674	0.5542168674698795	0.5542168674698795	0.0754716981132075
i) 	0.98	0.99	0.99	0.99	0.1308411214953271
v) 	0.3878787878787879	0.4430379746835443	0.484472049689441	0.4615384615384615	0.0754716981132075
iv) 	0.294478527607362	0.4583333333333333	0.4596273291925465	0.4444444444444444	0.036697247706422
iii) 	0.4052863436123348	0.3926940639269406	0.3835616438356164	0.3661971830985915	0.0754716981132075
ii) 	0.3855421686746988	0.4216867469879518	0.6144578313253012	0.5903614457831325	0.0555555555555555
i) 	0.98	0.98	0.99	0.99	0.1308411214953271
v) 	0.345679012345679	0.4713375796178344	0.4430379746835443	0.4645161290322581	0.0380952380952381
iv) 	0.3712574850299401	0.5170068027210885	0.5555555555555556	0.5103448275862069	0.074074074074074
iii) 	0.3423423423423423	0.3796296296296296	0.4055299539170507	0.4205607476635514	0.0636942675159235
ii) 	0.3614457831325301	0.3855421686746988	0.5542168674698795	0.5662650602409639	0.0747663551401869
i) 	0.97	0.98	0.97	0.97	0.1651376146788991
v) 	0.3	0.425	0.4556962025316455	0.4177215189873418	
iv) 	0.3974358974358974	0.4137931034482758	0.5419354838709678	0.496551724137931	0.0384615384615384
iii) 	0.2946428571428571	0.3162790697674418	0.3870967741935484	0.3849765258215962	0.0384615384615384
ii) 	0.3614457831325301	0.4216867469879518	0.5783132530120482	0.6024096385542169	
i) 	0.97	0.99	0.99	0.99	0.1308411214953271
v) 	0.1987577639751552	0.3717948717948718	0.440251572327044	0.4230769230769231	0.0934579439252336
iv) 	0.3821656050955414	0.4027777777777778	0.5228758169934641	0.4583333333333333	0.1111111111111111
iii) 	0.3333333333333333	0.308411214953271	0.3926940639269406	0.3396226415094339	0.0256410256410256
ii) 	0.3855421686746988	0.4216867469879518	0.6024096385542169	0.6024096385542169	0.0754716981132075
i) 	0.98	1.0	1.0	1.0	0.1481481481481481
v) 	0.2278481012658227	0.3821656050955414	0.4556962025316455	0.4487179487179487	0.037037037037037
iv) 	0.4125	0.4748201438848921	0.5569620253164557	0.4316546762589928	0.0555555555555555
iii) 	0.319634703196347	0.3867924528301887	0.4423963133640553	0.4360189573459715	0.0259740259740259
ii) 	0.3614457831325301	0.4096385542168674	0.5542168674698795	0.5662650602409639	0.0566037735849056
i) 	0.98	0.96	0.98	0.98	0.1481481481481481
v) 	0.345679012345679	0.4683544303797468	0.4654088050314465	0.4285714285714285	0.0560747663551401
iv) 	0.3878787878787879	0.3971631205673759	0.4907975460122699	0.4397163120567376	0.0373831775700934
iii) 	0.2986425339366516	0.3502304147465437	0.3944954128440367	0.3703703703703703	0.0512820512820512
ii) 	0.3855421686746988	0.4337349397590361	0.5662650602409639	0.5783132530120482	0.1121495327102803
i) 	0.97	0.96	0.96	0.96	0.1481481481481481
v) 	0.2608695652173913	0.3875	0.5	0.490566037735849	0.055045871559633
iv) 	0.3184713375796178	0.3609022556390977	0.4605263157894737	0.3636363636363636	0.0943396226415094
iii) 	0.3545454545454545	0.4	0.4220183486238532	0.431924882629108	0.0509554140127388
ii) 	0.3855421686746988	0.4096385542168674	0.5542168674698795	0.5783132530120482	0.0925925925925925
i) 	0.98	0.97	0.98	0.99	0.1481481481481481
v) 	0.3086419753086419	0.4177215189873418	0.475	0.4556962025316455	0.0380952380952381
iv) 	0.4528301886792453	0.3546099290780142	0.5095541401273885	0.3971631205673759	0.0373831775700934
iii) 	0.2986425339366516	0.3584905660377358	0.3611111111111111	0.3478260869565217	0.0641025641025641
ii) 	0.3855421686746988	0.4216867469879518	0.5662650602409639	0.5662650602409639	0.091743119266055
i) 	0.97	0.99	0.99	0.99	0.1132075471698113
v) 	0.3086419753086419	0.389937106918239	0.45	0.430379746835443	0.1308411214953271
iv) 	0.3375	0.4275862068965517	0.4936708860759494	0.4413793103448276	0.073394495412844
iii) 	0.3228699551569506	0.3720930232558139	0.4272727272727272	0.3773584905660377	0.0258064516129032
ii) 	0.3614457831325301	0.4216867469879518	0.6144578313253012	0.6024096385542169	0.0747663551401869
i) 	0.97	0.96	0.98	0.98	0.1481481481481481
v) 	0.3803680981595092	0.4938271604938271	0.546583850931677	0.5031446540880503	0.0761904761904762
iv) 	0.3195266272189349	0.5034013605442177	0.5149700598802395	0.4897959183673469	0.037037037037037
iii) 	0.3008849557522124	0.3396226415094339	0.4454545454545454	0.3773584905660377	0.0382165605095541
ii) 	0.3855421686746988	0.4216867469879518	0.5903614457831325	0.5783132530120482	0.1121495327102803
i) 	0.99	0.99	0.99	0.99	0.1308411214953271
v) 	0.3	0.3766233766233766	0.4177215189873418	0.3733333333333333	0.0377358490566037
iv) 	0.3333333333333333	0.3357664233576642	0.4342105263157895	0.364963503649635	
iii) 	0.3243243243243243	0.3835616438356164	0.4311926605504587	0.4205607476635514	0.0632911392405063
ii) 	0.3855421686746988	0.4096385542168674	0.6265060240963856	0.6265060240963856	0.073394495412844
i) 	0.98	0.99	0.98	0.99	0.1481481481481481
v) 	0.2875	0.3694267515923566	0.3670886075949367	0.3354838709677419	
iv) 	0.3190184049079754	0.4583333333333333	0.5093167701863354	0.5	0.0571428571428571
iii) 	0.2792792792792792	0.2952380952380952	0.3518518518518518	0.3076923076923077	0.0636942675159235
ii) 	0.3734939759036144	0.4337349397590361	0.6024096385542169	0.5903614457831325	0.0373831775700934
i) 	0.98	0.97	0.98	0.99	0.1132075471698113
v) 	0.3602484472049689	0.4150943396226415	0.4625	0.4585987261146497	0.0380952380952381
iv) 	0.4125	0.4827586206896552	0.5660377358490566	0.5	0.0571428571428571
iii) 	0.2831050228310502	0.324074074074074	0.3761467889908257	0.3364485981308411	0.0379746835443038
ii) 	0.3855421686746988	0.4096385542168674	0.5542168674698795	0.5662650602409639	0.0925925925925925
i) 	0.98	0.99	0.99	0.99	0.1651376146788991
v) 	0.3478260869565217	0.4936708860759494	0.5477707006369427	0.5256410256410257	0.0952380952380952
iv) 	0.3926380368098159	0.4722222222222222	0.5555555555555556	0.5	
iii) 	0.3288888888888889	0.3744292237442922	0.4055299539170507	0.3679245283018867	0.0509554140127388
ii) 	0.3734939759036144	0.4216867469879518	0.5903614457831325	0.5903614457831325	0.0566037735849056
i) 	0.98	1.0	1.0	1.0	0.1481481481481481
v) 	0.3803680981595092	0.445859872611465	0.5316455696202531	0.5161290322580645	0.0571428571428571
iv) 	0.422360248447205	0.2635658914728682	0.4358974358974359	0.2945736434108527	0.0555555555555555
iii) 	0.358744394618834	0.2938388625592417	0.3796296296296296	0.3381642512077294	0.064516129032258
ii) 	0.3734939759036144	0.3975903614457831	0.5903614457831325	0.6144578313253012	0.0373831775700934
i) 	0.98	1.0	0.99	0.99	0.1308411214953271
v) 	0.375	0.4276729559748428	0.4331210191082802	0.445859872611465	0.0571428571428571
iv) 	0.4625	0.4366197183098591	0.5911949685534591	0.4680851063829787	0.0566037735849056
iii) 	0.4405286343612334	0.4225352112676056	0.4727272727272727	0.4114832535885167	0.0764331210191082
ii) 	0.3614457831325301	0.4337349397590361	0.5783132530120482	0.5903614457831325	0.036697247706422
i) 	0.97	0.98	0.98	0.97	0.1481481481481481
v) 	0.3602484472049689	0.4	0.4585987261146497	0.445859872611465	0.1132075471698113
iv) 	0.4078947368421052	0.359375	0.4900662251655629	0.375	
iii) 	0.2805429864253393	0.3113207547169811	0.3906976744186046	0.3791469194312796	0.0384615384615384
ii) 	0.3734939759036144	0.3975903614457831	0.5542168674698795	0.5301204819277109	0.0747663551401869
i) 	0.98	0.97	0.95	0.95	0.1481481481481481
v) 	0.3803680981595092	0.445859872611465	0.4528301886792453	0.4415584415584415	
iv) 	0.3625	0.3309352517985611	0.4968152866242038	0.4172661870503597	0.0571428571428571
iii) 	0.3274336283185841	0.3113207547169811	0.4394618834080717	0.3791469194312796	0.0382165605095541
ii) 	0.3734939759036144	0.3975903614457831	0.5542168674698795	0.5662650602409639	0.091743119266055
i) 	0.98	1.0	0.99	0.99	0.1481481481481481
v) 	0.3086419753086419	0.3846153846153846	0.4099378881987577	0.3846153846153846	0.0560747663551401
iv) 	0.3924050632911392	0.4788732394366197	0.4868421052631579	0.4571428571428571	0.0576923076923076
iii) 	0.3710407239819004	0.3507109004739336	0.4331797235023041	0.3791469194312796	0.0632911392405063
ii) 	0.3734939759036144	0.4216867469879518	0.5783132530120482	0.5783132530120482	
i) 	0.99	0.99	0.98	0.97	0.1818181818181818
v) 	0.4171779141104294	0.4683544303797468	0.4585987261146497	0.4415584415584415	0.0934579439252336
iv) 	0.3057324840764331	0.5174825174825175	0.5732484076433121	0.524822695035461	0.0377358490566037
iii) 	0.3466666666666667	0.3317535545023696	0.4454545454545454	0.3714285714285714	0.0516129032258064
ii) 	0.3734939759036144	0.4096385542168674	0.6265060240963856	0.6265060240963856	0.0560747663551401
i) 	0.97	0.98	0.98	0.99	0.1481481481481481
v) 	0.2360248447204969	0.3461538461538461	0.4	0.4052287581699346	0.0566037735849056
iv) 	0.3522012578616352	0.3134328358208955	0.430379746835443	0.3432835820895522	0.0747663551401869
iii) 	0.3619909502262443	0.3551401869158878	0.4055299539170507	0.3696682464454976	0.0632911392405063
ii) 	0.3734939759036144	0.4337349397590361	0.5903614457831325	0.6144578313253012	0.0373831775700934
i) 	0.98	0.99	0.99	0.99	0.1121495327102803
v) 	0.2926829268292683	0.5341614906832298	0.490566037735849	0.5	0.0384615384615384
iv) 	0.3975155279503105	0.4202898550724637	0.5256410256410257	0.4782608695652174	0.0384615384615384
iii) 	0.4035874439461883	0.3849765258215962	0.4474885844748858	0.4056603773584906	0.0377358490566037
ii) 	0.3734939759036144	0.3975903614457831	0.5783132530120482	0.5903614457831325	0.0560747663551401
i) 	0.97	0.98	0.99	0.98	0.1308411214953271
v) 	0.3396226415094339	0.4516129032258064	0.4779874213836478	0.4903225806451612	0.0761904761904762
iv) 	0.3544303797468354	0.4539007092198581	0.5161290322580645	0.4285714285714285	0.1111111111111111
iii) 	0.3125	0.3380281690140845	0.4055299539170507	0.3809523809523809	
ii) 	0.3855421686746988	0.3855421686746988	0.5783132530120482	0.5542168674698795	0.0560747663551401
i) 	0.98	0.98	0.98	0.98	0.1308411214953271
v) 	0.2822085889570552	0.425	0.3773584905660377	0.3974358974358974	0.0377358490566037
iv) 	0.3333333333333333	0.425531914893617	0.5283018867924528	0.4460431654676259	0.0943396226415094
iii) 	0.3076923076923077	0.4056603773584906	0.4770642201834862	0.4380952380952381	0.0641025641025641
ii) 	0.3614457831325301	0.4457831325301205	0.5903614457831325	0.6144578313253012	
i) 	0.98	0.97	0.97	0.96	0.1296296296296296
v) 	0.3928571428571428	0.4528301886792453	0.5185185185185185	0.5063291139240507	0.0566037735849056
iv) 	0.4146341463414634	0.4397163120567376	0.5660377358490566	0.4680851063829787	0.0560747663551401
iii) 	0.3466666666666667	0.3813953488372093	0.3441860465116279	0.3568075117370892	0.0512820512820512
ii) 	0.3855421686746988	0.4216867469879518	0.6024096385542169	0.5903614457831325	0.0560747663551401
i) 	0.99	0.98	0.98	0.98	0.1308411214953271
v) 	0.294478527607362	0.4720496894409938	0.45	0.4050632911392405	0.0566037735849056
iv) 	0.3076923076923077	0.3971631205673759	0.4415584415584415	0.3971631205673759	0.0555555555555555
iii) 	0.358744394618834	0.3627906976744186	0.3703703703703703	0.3584905660377358	0.0384615384615384
