0	0.9840000000000002	0.3795181	0.36949645	0.33098363	0.30088533
1	0.9840000000000002	0.3795181	0.36949645	0.33098363	0.30088533
2	0.9619999999999997	0.43253008	0.36066198000000005	0.33830711999999996	0.30848065
3	0.9280000000000002	0.45421683999999996	0.35674974000000004	0.33097133	0.32232538999999993
4	0.867	0.43493974	0.36057234	0.32821077	0.33121798999999996
5	0.85	0.43012047999999997	0.36052208	0.32819378	0.33249191000000006
6	0.8459999999999999	0.4481927499999999	0.35670042	0.32543248999999996	0.32491278000000007
7	0.8379999999999999	0.45060237999999997	0.35928076	0.33552508000000003	0.32620228000000007
8	0.843	0.46385540000000003	0.35544243999999997	0.33464481999999995	0.31861531
9	0.8320000000000001	0.45301203	0.35675694	0.33463220000000005	0.31357541
10	0.826	0.43493974999999996	0.35296828	0.33370236000000003	0.3148251
11	0.8160000000000001	0.41445783999999997	0.34793862	0.33366049000000003	0.31858306000000003
12	0.804	0.41445783	0.34409214999999993	0.32719241	0.30851161
13	0.788	0.40120483	0.3440583	0.33086702999999995	0.31104366
14	0.7799999999999999	0.41566264999999997	0.33893806	0.33914134	0.31734122
15	0.773	0.42650602000000004	0.33887982	0.33638859	0.32110714
16	0.768	0.40481929999999994	0.34528264000000003	0.33363182	0.31858345000000005
17	0.764	0.40361446999999995	0.35420006000000004	0.33360268000000004	0.32236500999999995
18	0.748	0.39518072	0.35548266000000006	0.33364427	0.33116266
19	0.73	0.39397592	0.3517186	0.33639198000000003	0.32864662999999994
20	0.725	0.40120481999999996	0.35295939	0.33914451	0.32868625999999995
21	0.7139999999999999	0.40000001	0.3528921300000001	0.34008706	0.33371788999999996
22	0.713	0.40240964999999995	0.3656975800000001	0.34102512999999995	0.33371044000000005
23	0.7150000000000001	0.41807229	0.36182704	0.34104153	0.34125791000000005
24	0.7010000000000001	0.42771084000000004	0.36555759	0.33467741	0.33619481
25	0.6980000000000002	0.40602409999999994	0.36430015	0.33006934	0.3374445
26	0.694	0.4168674500000001	0.36946982	0.32460618999999996	0.33996045
27	0.68	0.40481928000000006	0.3643415099999999	0.32182035000000003	0.34504741
28	0.67	0.41445782	0.36310814	0.31358418	0.34758692
29	0.6579999999999999	0.40843372	0.36192462999999997	0.31992285	0.34761039
30	0.6569999999999999	0.39638556	0.35418141999999997	0.31263294999999997	0.34639990000000004
31	0.6579999999999999	0.37590363	0.34896145000000006	0.30986819	0.34267390999999997
32	0.657	0.3746988	0.35277568000000004	0.31173649999999997	0.34269787999999995
33	0.654	0.35662652	0.34763029999999995	0.31628611	0.34643217000000004
34	0.646	0.3614458	0.35792957000000003	0.30802940999999995	0.34642421
35	0.644	0.36626507999999997	0.36688875000000004	0.31537803	0.35147186
36	0.645	0.36265062	0.36188369000000004	0.31623735000000003	0.34385361999999997
37	0.64	0.37228917	0.35927706000000004	0.32078293	0.34765119
38	0.6359999999999999	0.37831326	0.35672175000000006	0.31897263000000003	0.34891702
39	0.6360000000000001	0.37590362999999993	0.35541500000000004	0.31991508999999996	0.348901
40	0.635	0.35783134000000005	0.35276741000000006	0.32359343	0.35261975999999995
41	0.6250000000000001	0.35301205999999996	0.35404967	0.32730899	0.35011968000000004
42	0.628	0.35662652	0.35019451	0.32638303999999996	0.35138598
43	0.624	0.33975905	0.3515015899999999	0.3272921699999999	0.34757299
44	0.618	0.32771085	0.35152682999999996	0.32824303999999993	0.34006482000000005
45	0.617	0.32048193	0.34902934	0.32642471	0.34003339000000005
46	0.624	0.3313253	0.34136884999999995	0.32823408	0.34130677
47	0.6220000000000001	0.33975904	0.33882055	0.32185775	0.3451280199999999
48	0.618	0.34578314000000004	0.33508088999999996	0.31730749	0.34260384000000005
49	0.609	0.34578314000000004	0.33253353999999996	0.31363803	0.33503228999999995
50	0.594	0.34578314000000004	0.34138570999999995	0.31181158999999997	0.33385334
51	0.593	0.35180723999999997	0.34270021999999994	0.31732505999999994	0.33138481
52	0.583	0.34457832	0.34651360000000003	0.31740444	0.33264267000000003
53	0.583	0.34698796	0.34784530999999996	0.31277919	0.34148004000000004
54	0.583	0.35421687999999996	0.34536329000000004	0.31370089	0.34144839
55	0.585	0.34698796	0.34667811000000004	0.31918919	0.34515161
56	0.579	0.35542169	0.35053329	0.32376007999999995	0.34390140999999996
57	0.583	0.35903615	0.35184798	0.31917221	0.34891753000000003
58	0.5789999999999998	0.36867470999999996	0.34420533	0.3246771	0.34887793000000006
59	0.575	0.36746988999999997	0.34539701999999994	0.32648709	0.34510433999999995
60	0.5820000000000001	0.36385542000000004	0.34153376	0.3283725	0.34639364
61	0.582	0.36265062000000003	0.34280775999999996	0.32743392000000004	0.34637814
62	0.584	0.35542169999999995	0.34155892	0.33295995000000006	0.33883821999999997
63	0.579	0.36024098000000004	0.34795369000000004	0.33112078	0.33631455
64	0.579	0.36265062000000003	0.34919438	0.32741736999999993	0.33498543000000003
65	0.5790000000000001	0.36987952	0.35044376	0.32739631	0.32997768
66	0.577	0.36265061	0.35165974	0.32646217	0.32236621000000004
67	0.576	0.36626506999999997	0.3503117	0.32644966999999997	0.31740532
68	0.567	0.36987952	0.35539929000000003	0.33103729	0.31873394000000005
69	0.5609999999999999	0.36626506000000003	0.34906222	0.33473641	0.31497608
70	0.562	0.36265060000000005	0.35421631000000003	0.3347449	0.32002375
71	0.558	0.36385543	0.35169338000000006	0.33011612	0.32250791
72	0.55	0.36144579	0.36190927000000006	0.33653855000000005	0.32632131
73	0.5539999999999999	0.35783134000000005	0.35047738	0.33283075	0.32757887999999996
74	0.554	0.35662652	0.34534026	0.32271690999999997	0.32636829
75	0.553	0.35903616	0.34918653	0.33284704	0.33013391999999997
76	0.5549999999999999	0.36385544	0.35048555	0.32823032999999996	0.3326340099999999
77	0.5559999999999999	0.36265062000000003	0.34925408999999996	0.32640363	0.33768169
78	0.548	0.3614458	0.34800558000000004	0.33281349	0.33897089
